CompetitionID,Arme,Sexe,Domaine,Federation,Categorie,Date,TitreCourt,TitreLong,CompetitionType,FileName
459,F,M,I,CZE,U,23.03.2024,,U23 Sokol Cup,Individual,3458.xml
460,F,F,I,CZE,U,23.03.2024,,U23 Sokol Cup,Individual,3459.xml
354,S,M,I,CRO,J,01.03.2012,JUNindSM,Men's Sabre Individual European Junior Championships,Individual,346.xml
593,F,F,I,HUN,B,30.03.2024,wf-in,Women&apos;s Foil Individual,Individual,3468.xml
551,F,M,I,HUN,B,30.03.2024,mf-in,Men&apos;s Foil Individual,Individual,3469.xml
840,S,M,I,BUL,C,31.03.2024,U23 C Sofia Men Saber,U23 C Sofia Men Saber,Individual,3470.xml
841,S,F,I,BUL,N,30.03.2024,U23 C Sofia Women Saber,U23 C Sofia Women Saber,Individual,3471.xml
838,E,M,I,BUL,U23,30.03.2024,U23 C Sofia Men Epee,U23 C Sofia Men Epee,Individual,3472.xml
839,E,F,I,BUL,U23,31.03.2024,U23 C Sofia Women Epee,U23 C Sofia Women Epee,Individual,3473.xml
916,F,F,I,ESP,B,24.03.2024,U14 Circuit Ciudad Real,Florete Femenino,Individual,3476.xml
915,F,M,I,ESP,B,24.03.2024,FMU14 Circuit Ciudad Real,Florete Masculino,Individual,3477.xml
736,S,F,I,ESP,B,23.03.2024,SFU14 Circuit Ciudad Real,Sable Femenino,Individual,3478.xml
735,S,M,I,ESP,B,23.03.2024,SMU14 Circuit Ciudad Real,Sable Masculino,Individual,3479.xml
511,F,M,,AUT,S,14.04.2012,IM Wien 2012 U23 HFL,U23 European Circuit,Individual,348.xml
2,F,F,I,,B,24.03.2024,FFE U14 Circuit Ciudad Real,Florete Femenino Equipos,Team,3480.xml
940,E,F,I,GRE,U14,16.03.2024,European Circuit,,Individual,3484.xml
939,E,M,I,GRE,U14,16.03.2024,European Circuit,,Individual,3485.xml
135,E,F,Z,GRE,U14,17.03.2024,European Circuit,,Team,3489.xml
921999,E,M,Z,GRE,U14,17.03.2024,European Circuit,,Team,3490.xml
4,F,M,I,,B,24.03.2024,FME U14 Circuit Ciudad Real,Florete masculino equipos,Team,3492.xml
8,S,F,I,,B,23.03.2024,SFEQU14 Circuit Ciudad Real,Sable femenino equipos,Team,3499.xml
12,S,M,I,,B,23.03.2024,SMEQU14 Circuit Ciudad Real,Sable Masculino Equipos,Team,3500.xml
958,S,F,Z,AUT,S,14.04.2024,S F I Senior,Sabre Dames Individuel Senior,Individual,3501.xml
957,S,M,Z,AUT,S,14.04.2024,S M I Senior,Sabre Hommes Individuel Senior,Individual,3502.xml
546,E,M,I,HUN,U23,20.04.2024,U23 C Budapest Epee,U23 Men Epée Budapest,Individual,3504.xml
547,E,F,I,HUN,U23,20.04.2024,U23 C Budapest Epee,U23 Women Epée Budapest,Individual,3506.xml
912,E,F,I,ROU,U,20.04.2024,,âDUMITRU POPESCUâ MEMORIAL,Individual,3507.xml
911,E,M,I,ROU,U,21.04.2024,,âDUMITRU POPESCUâ MEMORIAL,Individual,3508.xml
665,E,F,I,CRO,U,20.04.2024,,EFC U14 OSIJEK FENCING CUP 2024.,Individual,3510.xml
664,E,M,I,CRO,U,20.04.2024,,EFC U14 OSIJEK FENCING CUP 2024.,Individual,3511.xml
979,E,F,I,HUN,S,21.04.2024,U23 C Budapest Epee,Women Epée Team Competition,Team,3512.xml
978,E,M,I,HUN,S,21.04.2024,U23 C Budapest Epee,Men Epée Team Competition,Team,3516.xml
1080,F,M,I,LUX,S,26.04.2024,,Tournoi europÃ©en de qualification olympique - 6tickets2paris,Individual,3517.xml
1077,E,F,I,LUX,S,26.04.2024,,Tournoi europÃ©en de qualification olympique - 6tickets2paris,Individual,3518.xml
684,F,F,I,AUT,S,14.04.2012,IM Wien 2012 U23 DFL,U23 European Circuit,Individual,352.xml
1079,F,F,I,LUX,S,27.04.2024,,Tournoi europÃ©en de qualification olympique - 6tickets2paris,Individual,3520.xml
1082,S,M,I,LUX,S,27.04.2024,,Tournoi europÃ©en de qualification olympique - 6tickets2paris,Individual,3521.xml
870,F,M,I,SRB,U,27.04.2024,,Fence.rs Cup,Individual,3523.xml
871,F,F,I,SRB,U,27.04.2024,,Fence.rs Cup,Individual,3524.xml
972,E,F,I,TUR,U,27.04.2024,,"U14 Circuit Antalya Epe, Foil and Saber",Individual,3525.xml
875,E,M,I,TUR,U,27.04.2024,,"U14 Circuit Antalya Epe, Foil and Saber",Individual,3526.xml
876,F,F,I,TUR,U,27.04.2024,,"U14 Circuit Antalya Epe, Foil and Saber",Individual,3527.xml
877,F,M,I,TUR,U,27.04.2024,,"U14 Circuit Antalya Epe, Foil and Saber",Individual,3528.xml
879,S,F,I,TUR,U,27.04.2024,,"U14 Circuit Antalya Epe, Foil and Saber",Individual,3529.xml
878,S,M,I,TUR,U,27.04.2024,,"U14 Circuit Antalya Epe, Foil and Saber",Individual,3530.xml
869,E,F,I,SRB,U,28.04.2024,,Fence.rs Cup,Individual,3531.xml
868,E,M,I,SRB,U,28.04.2024,,Fence.rs Cup,Individual,3532.xml
1081,S,F,I,LUX,S,28.04.2024,,Tournoi europÃ©en de qualification olympique - 6tickets2paris,Individual,3533.xml
1078,E,M,I,LUX,S,28.04.2024,,Tournoi europÃ©en de qualification olympique - 6tickets2paris,Individual,3534.xml
926,S,F,I,POL,U,18.05.2024,,U14 European Circuit Grodzisk Sabre - Accompanying Tournament U-12 / Jerzy Pawlowski Memorial,Individual,3538.xml
925,S,M,I,POL,U,18.05.2024,,U14 European Circuit Grodzisk Sabre - Accompanying Tournament U-12 / Jerzy Pawlowski Memorial,Individual,3539.xml
450,F,F,Z,GER,S,21.04.2012,U23 European Circuit,U23 European Circuit,Individual,354.xml
734,E,F,I,BUL,,18.05.2024,U14 Circuit Sofia girls,U14 Circuit Sofia girls,Individual,3540.xml
733,E,M,I,BUL,U23,19.05.2024,U14 Circuit Sofia boys,U14 Circuit Sofia boys,Individual,3541.xml
848,E,M,I,SUI,U,01.06.2024,,U14 Circuit Lausanne Epee,Individual,3543.xml
24,F,M,I,,,01.06.2024,Foil of Shumen U14 Men Foil,,Individual,3544.xml
54,F,F,I,,,01.06.2024,Foil of Shumen U14 Foil Girls,,Individual,3545.xml
117,F,M,I,TUR,U,01.06.2024,,European U23 Championships,Individual,3546.xml
116,F,F,I,TUR,U,01.06.2024,,European U23 Championships,Individual,3547.xml
119,S,M,I,TUR,U,01.06.2024,,European U23 Championships,Individual,3548.xml
849,E,F,I,SUI,U,02.06.2024,,U14 Circuit Lausanne Epee,Individual,3549.xml
114,E,F,I,TUR,U,02.06.2024,,European U23 Championships,Individual,3550.xml
115,E,M,I,TUR,U,02.06.2024,,European U23 Championships,Individual,3551.xml
118,S,F,I,TUR,U,02.06.2024,,European U23 Championships,Individual,3552.xml
489,F,F,I,TUR,U,03.06.2024,,European U23 Championships,Team,3554.xml
485,F,M,I,TUR,U,03.06.2024,,European U23 Championships,Team,3555.xml
486,S,M,I,TUR,U,03.06.2024,,European U23 Championships,Team,3556.xml
488,E,F,I,TUR,U,04.06.2024,,European U23 Championships,Team,3557.xml
484,E,M,I,TUR,U,04.06.2024,,European U23 Championships,Team,3558.xml
490,S,F,I,TUR,U,04.06.2024,,European U23 Championships,Team,3559.xml
459,F,M,,CZE,S,05.05.2012,U23 European Circuit,U23 European Circuit,Individual,356.xml
981,S,M,I,BUL,U23,09.06.2024,Boys Circuit Burgas,Sabre Boys TEAM,Team,3561.xml
643,S,F,I,BUL,U23,08.06.2024,Girls U14 Circuit Burgas,EFC Sabre Girls U14,Individual,3562.xml
642,S,M,I,BUL,U23,08.06.2024,Boys U14 Circuit Burgas,EFC Sabre Boys U14,Individual,3563.xml
982,S,F,I,BUL,U23,09.06.2024,Girls Circuit Burgas,Sabre Girls TEAM,Team,3564.xml
740,F,F,I,SUI,S,19.06.2024,European Championships,,Individual,3565.xml
743,S,M,I,SUI,S,19.06.2024,,,Individual,3566.xml
738,E,F,I,SUI,S,18.06.2024,,,Individual,3567.xml
741,F,M,I,SUI,S,18.06.2024,,,Individual,3568.xml
739,E,M,I,SUI,S,20.06.2024,,,Individual,3569.xml
460,F,F,,CZE,S,05.05.2012,U23 European Circuit WF,U23 European Circuit Women s foil,Individual,357.xml
742,S,F,I,SUI,S,20.06.2024,,,Individual,3570.xml
747,F,M,I,SUI,S,21.06.2024,,,Team,3571.xml
744,E,F,I,SUI,S,21.06.2024,,,Team,3572.xml
745,E,M,I,SUI,S,22.06.2024,European Championships,,Team,3575.xml
748,S,F,I,SUI,S,22.06.2024,European Championships,,Team,3576.xml
746,F,F,I,SUI,S,23.06.2024,European Championships,,Team,3577.xml
749,S,M,I,SUI,S,23.06.2024,European Championships,,Team,3578.xml
985,S,M,I,HUN,U23,29.06.2024,U14 EFC Festival Budapest,U14 Men&apos;s Sabre EFC Festival Budapest,Individual,3579.xml
499,E,M,N,PZS,J,05.05.2012,ind_spm_S,szpada meczyzn indywidualnie kategoria senior,Individual,358.xml
987,F,F,I,HUN,B,29.06.2024,U14 EFC Festival Budapest,U14 Women&apos;s Foil EFC Festival Budapest,Individual,3580.xml
986,E,F,I,HUN,B,29.06.2024,U14 EFC Festival Budapest,U14 Women´s Epée Individual,Individual,3581.xml
983,E,M,I,HUN,U23,30.06.2024,U14 EFC Festival Budapest,U14 Men´s Epée Individual,Individual,3582.xml
984,F,M,I,HUN,U23,30.06.2024,U14 EFC Festival Budapest,U14 Mens Foil Individual,Individual,3583.xml
988,S,F,I,HUN,U23,30.06.2024,U14 EFC Festival Budapest,U14 Women&apos;s Sabre EFC Festival Budapest,Individual,3584.xml
864860,F,F,I,ROU,U,08.09.2024,,Cupa Atlas Invictus Ed. IV-A,Individual,3585.xml
861437,F,M,I,ROU,U,07.09.2024,,Cupa Atlas Invictus Ed. IV-A,Individual,3586.xml
119,S,M,,SVK,B,25.05.2012,SMU-in,European U23 Championships Sabre Masculin Individuelle,Individual,359.xml
98,F,F,I,Slovaquie,C,16.10.2010,Coupe de Samaria,Coupe de Samaria 2010,Individual,36.xml
114,E,F,,SVK,B,25.05.2012,EFU-in,European U23 Championships Epee Feminine Individuelle,Individual,360.xml
115,E,M,,SVK,B,25.05.2012,EMU-in,European U23 Championships Epee Masculin individuelle,Individual,361.xml
116,F,F,,SVK,B,25.05.2012,FFU-in,European U23 Championships Fleuret Feminin Individuel,Individual,362.xml
117,F,M,,SVK,B,25.05.2012,FMU-in,European U23 Championships Fleuret Masculin Individuel,Individual,363.xml
118,S,F,,SVK,B,25.05.2012,SFU-in,European U23 Championships Sabre Feminine individuelle,Individual,364.xml
743,S,M,I,ITA,S,15.06.2012,,Championnats d'Europe,Individual,365.xml
742,S,F,I,ITA,S,15.06.2012,,Championnats d'Europe,Individual,366.xml
738,E,F,I,ITA,S,15.06.2012,,Championnats d'Europe,Individual,367.xml
741,F,M,I,ITA,S,15.06.2012,,Championnats d'Europe,Individual,368.xml
38,F,M,Z,GER,C,16.10.2010,European Cadet Circuit,European Cadet Circuit,Individual,37.xml
740,F,F,I,ITA,S,15.06.2012,,Championnats d'Europe,Individual,370.xml
739,E,M,I,ITA,S,15.06.2012,,Championnats d'Europe,Individual,371.xml
21,E,F,,SRB,C,22.09.2012,Cadet Circuit,Cadet Circuit,Individual,372.xml
13,F,F,I,GBR,C,22.09.2012,Women's Foil,Cadet Circuit,Individual,379.xml
14,F,M,I,GBR,C,22.09.2012,Men's Foil,Cadet Circuit Men's Foil,Individual,381.xml
17,S,F,,POL,C,21.09.2012,Cadet Circuit,Cadet Circuit,Individual,382.xml
18,S,M,,POL,C,21.09.2012,Cadet Circuit,Cadet Circuit,Individual,383.xml
25,E,M,,TUR,C,22.09.2012,EMC-in,Cadet Circuit,Individual,392.xml
527,E,M,,HUN,C,05.10.2012,EMC-in,Cadet Circuit Epee Masculin,Individual,394.xml
528,F,M,,HUN,C,05.10.2012,FMC-in,Cadet Circuit Fleuret Masculin,Individual,398.xml
41,S,M,,HUN,C,06.10.2012,SMC-in,Cadet Circuit,Individual,400.xml
23,E,F,,SUI,C,06.10.2012,LoL 2012 individ,Lady of the Lake Epee Challenge,Individual,401.xml
530,F,F,,HUN,C,05.10.2012,FFC-in,Cadet Circuit Fleuret Feminin,Individual,402.xml
40,S,F,,HUN,C,06.10.2012,SFC-in,Cadet Circuit,Individual,406.xml
506,S,F,,GEO,S,19.10.2012,U23 European Circuit,U23 European Circuit WS ind,Individual,407.xml
500,S,M,,GEO,S,19.10.2012,U23 European Circuit,U23 European Circuit MS ind,Individual,408.xml
48,F,M,,GRE,C,20.10.2012,Cadet Circuit,Cadet Circuit,Individual,409.xml
97,E,F,I,,,16.10.2010,European Cadet Circuit Cadet female Epee Heidenheim,,Individual,41.xml
36,F,F,,SVK,C,20.10.2012,Coupe de Samaria 2012,Coupe de Samaria 2012,Individual,411.xml
50,S,F,,FRA,C,20.10.2012,SFC-in,Cadet Circuit EuroSabre,Individual,412.xml
51,S,M,,FRA,C,20.10.2012,SMC-in,Cadet Circuit EuroSabre,Individual,413.xml
494,E,M,,AUT,C,27.10.2012,EMC-inHDE,Cadets Circuit Men Epee,Individual,420.xml
495,E,F,,AUT,C,27.10.2012,EFC-inDDE,Cadets Circuit Woman Epee,Individual,421.xml
108,E,F,I,FFE,S,04.11.2012,eds,eds-colmar,Individual,426.xml
87,E,M,I,FFE,S,04.11.2012,ehs,ehs-colmar,Individual,427.xml
62,S,F,,BUL,C,10.11.2012,SFC-in,Cadet Circuit,Individual,428.xml
63,S,M,,BUL,C,10.11.2012,SMC-in,Cadet Circuit,Individual,429.xml
59,F,M,,AUT,C,10.11.2012,FMC-in,EFC Cadet Circuit boys foil - Moedling 2012,Individual,435.xml
40,S,F,,HUN,C,17.10.2010,SFC_nk-in,European Cadet Circuit,Individual,44.xml
1,S,F,I,,C,11.11.2012,Atropolski's_sabre_women,,Team,440.xml
58,F,F,,AUT,C,11.11.2012,FFC-in,EFC Cadet Circuit girls foil - Moedling 2012,Individual,448.xml
350,E,M,I,RUS,J,24.10.2010,Epee men,European fencing junior Championships,Individual,45.xml
32,E,F,Z,GER,C,10.11.2012,Cadet Circuit,Cadet Circuit,Individual,453.xml
38,F,M,Z,GER,C,24.11.2012,Cadet Circuit,Cadet Circuit,Individual,454.xml
66,S,F,,RUS,C,24.11.2012,SFC-in,Cadet Circuit,Individual,456.xml
46,F,F,I,GER,C,24.11.2012,spc2012,Pokal der Sparkasse Tauberfranken 2012,Individual,458.xml
54,E,F,,FRA,C,24.11.2012,EFC-in,Cadet Circuit,Individual,459.xml
351,F,F,I,RUS,J,24.10.2010,Foil women,European fencing junior Championships,Individual,46.xml
67,E,M,I,FFE,C,22.11.2012,121125_ce_ehc,6eme Coupe Europeenne Epee Homme Cadet,Individual,460.xml
67,S,M,,RUS,C,24.11.2012,SMC-in,Cadet Circuit,Individual,461.xml
76,S,F,Z,GER,C,08.12.2012,Cadet Circuit,Cadet Circuit,Individual,462.xml
77,S,M,Z,GER,C,08.12.2012,Cadet Circuit,Cadet Circuit,Individual,463.xml
710,E,M,I,AUT,S,08.12.2012,EpeeMAK-in,Moedling U23 2012 Men's epee,Individual,464.xml
532,F,F,,AUT,S,08.12.2012,FFS-in,U23 European Circuit Women's foil,Individual,465.xml
531,F,M,,AUT,S,09.12.2012,FMS-in,U23 European Circuit MF,Individual,467.xml
533,E,F,Z,GER,S,08.12.2012,U23 European Circuit,U23 European Circuit,Individual,469.xml
352,F,M,I,RUS,J,24.10.2010,Foil men,European fencing junior Championships,Individual,47.xml
522,E,F,Z,DEN,C,08.12.2012,Cadet Circuit,Cadet Circuit,Individual,472.xml
521,E,M,Z,DEN,C,08.12.2012,Cadet Circuit,Cadet Circuit,Individual,473.xml
346,F,M,I,FFE,C,08.12.2012,FHC_10CM,FLEURET HOMMES INDIVIDUEL,Individual,475.xml
161,F,F,I,FFE,C,08.12.2012,FDC_10CM,FLEURET DAMES CADETS,Individual,476.xml
442,S,M,Z,GER,S,15.12.2012,U23 European Circuit ,U23 European Circuit ,Individual,477.xml
353,S,F,I,RUS,J,24.10.2010,Sabre women,European fencing junior Championships,Individual,48.xml
358,F,M,I,RUS,J,24.10.2010,Foil men teams,European fencing junior Championships,Team,49.xml
359,S,F,I,RUS,J,24.10.2010,Sabre women teams,European fencing junior Championships,Team,50.xml
55,E,F,I,FRA,C,24.11.2012,EFC-eq,Cadet Circuit,Team,501.xml
34,E,M,Z,GER,C,10.11.2012,Cadet Circuit,Cadet Circuit,Individual,502.xml
443,S,F,Z,GER,S,15.12.2012,U23 European Circuit ,U23 European Circuit ,Individual,508.xml
48,F,M,,GRE,C,30.10.2010,FMC-in,European Cadet Circuit,Individual,51.xml
91,S,M,,GBR,C,12.01.2013,Men's Sabre,Men's Sabre,Individual,534.xml
94,E,F,,SVK,C,12.01.2013,EFC CD 2013,Cadet Circuit CD 2013 EFC,Individual,535.xml
95,E,M,,SVK,C,12.01.2013,EMC-in,Cadet Circuit CD 2013 EMC,Individual,536.xml
496,F,F,,POL,C,12.01.2013,Cadet Circuit,Cadet Circuit,Individual,537.xml
90,S,F,,GBR,C,12.01.2013,Women's Sabre,Women's Sabre,Individual,538.xml
491,F,M,,SVK,C,12.01.2013,FMC-in,Cadet Circuit FMC CD 2013 Bratislava,Individual,539.xml
464,F,M,Z,GER,S,12.01.2013,U23 European Circuit,U23 European Circuit,Individual,541.xml
93,S,M,I,GBR,C,12.01.2013,Men's Team Sabre,Men's Team Sabre,Team,542.xml
92,S,F,I,GBR,C,12.01.2013,Women's Team Sabre,Women's Team Sabre,Team,543.xml
5,F,M,I,GRE,C,31.10.2010,FMC-eq,European Cadet Circuit par Equipes,Team,55.xml
86,S,F,,ISL,C,26.01.2013,European Cadet Circuit WS,Cadet Circuit,Individual,551.xml
87,S,M,,ISL,C,26.01.2013,European Cadet Circuit MS,Cadet Circuit,Individual,553.xml
101,F,M,I,,C,27.01.2013,2013-01-27-T,Cadet Circuit,Team,556.xml
98,F,F,,ROU,C,26.01.2013,FFC-in,Cadet Circuit,Individual,560.xml
100,F,M,I,POL,C,26.01.2013,2013-01-26-I,Cadet Circuit,Individual,561.xml
439,F,F,,ITA,S,26.01.2013,U23 European Circuit,U23 European Circuit,Individual,562.xml
438,F,M,,ITA,S,26.01.2013,U23 European Circuit,U23 European Circuit,Individual,563.xml
519,S,F,,ITA,S,26.01.2013,U23 European Circuit,U23 European Circuit,Individual,564.xml
510,E,F,I,ITA,S,26.01.2013,EF-23EC,U23 European Circuit EF,Individual,566.xml
518,S,M,,ITA,S,26.01.2013,U23 European Circuit,U23 European Circuit,Individual,567.xml
509,E,M,I,ITA,S,27.01.2013,EM-23EC,U23 European Circuit EM,Individual,581.xml
70,E,F,,SWE,C,02.02.2013,EFC-in,Cadet Circuit VIGOR CHALLENGE,Individual,595.xml
64,E,F,,,C,,EEC DDK 09,Modling EFC DDK 09,Individual,6.xml
71,E,M,,SWE,C,02.02.2013,EMC-in,Cadet Circuit,Individual,600.xml
525,S,M,,OFV,C,09.02.2013,SMC-in,Europen Cadet Circuit Men's Sabre,Individual,602.xml
523,E,M,,POL,C,09.02.2013,Cadet Circuit,Cadet Circuit,Individual,603.xml
83,F,M,,ITA,C,09.02.2013,FMC-in,Cadet Circuit,Individual,604.xml
82,F,F,,ITA,C,09.02.2013,FFC-in,Cadet Circuit,Individual,606.xml
524,E,F,,POL,C,09.02.2013,Cadet Circuit,Cadet Circuit,Individual,607.xml
461,E,M,Z,GER,S,09.02.2013,U23 European Circuit,U23 European Circuit,Individual,608.xml
526,S,F,,OFV,C,10.02.2013,SFC-in,ECC Women's Sabre 2013,Individual,623.xml
44,E,F,,AUT,C,30.10.2010,EFC-in,European Cadet Circuit,Individual,63.xml
504,M,M,Z,POL,S,05.01.2013,U23 European Circuit,U23 European Circuit,Individual,634.xml
505,F,F,Z,POL,S,05.01.2013,U23 European Circuit,U23 European Circuit,Individual,635.xml
135,F,M,I,HUN,C,26.02.2013,FMC-in,European Cadet Championships Fleuret masculin,Individual,636.xml
136,S,F,N,HUN,C,26.02.2013,SFC-in,European Cadet Championships Sabre Feminine,Individual,637.xml
133,E,M,I,HUN,C,26.02.2013,CHP_EMC-in,European Cadet Championships Epee Masculin,Individual,638.xml
45,E,M,,AUT,C,31.10.2010,EMC-in,European Cadet Circuit,Individual,64.xml
132,E,F,I,HUN,C,26.02.2013,CHP_EU_EFC-in,European Cadet Championships Epee Feminin Cadettes,Individual,645.xml
137,S,M,I,HUN,C,26.02.2013,CHP-EU_SMC-in,European Cadet Championships Sabre Masculin Cadets,Individual,646.xml
134,F,F,I,HUN,C,26.02.2013,CHP FFC-in,European Cadet Championships Fleuret Feminin Cadette,Individual,648.xml
535,S,F,,AUT,S,20.04.2013,U23 IM Wien 2013 DS,U23 European Circuit IM Wien 2013 DS,Individual,651.xml
534,S,M,,AUT,S,20.04.2013,IM Wien 2013 U23 HS,U23 European Circuit Internationale Meisterschaften von Wien 2013 men s sabre,Individual,652.xml
349,E,F,I,HUN,J,05.03.2013,CHP EU EFJ-in,Championnats d'Europe juniors Epee Feminine individuele,Individual,653.xml
350,E,M,I,HUN,J,04.03.2013,CHP_EU_EMJ-in,Championnats d'Europe juniors Epee Masculin Juniors individuel,Individual,654.xml
351,F,F,I,HUN,J,04.03.2013,FFJ-in,Championnats d'Europe Juniors Fleuret Feminen Juniors individuel,Individual,655.xml
353,S,F,I,HUN,J,03.03.2013,CHP_EU_SFJ-in,Championnats d'Europe Sabre Feminin Juniors,Individual,656.xml
354,S,M,I,HUN,J,05.03.2013,CHP EU SMJ-in,Championnats d'Europe juniors Sabre Masculin Individuel,Individual,657.xml
1,S,F,I,FFE,C,30.10.2010,eurosabre SD,eurosabre SD,Individual,66.xml
355,E,F,I,HUN,J,07.03.2013,CHP EU EFJ-eq,Championnats d'Europe juniors-Team Epee Feminine,Team,660.xml
356,E,M,I,HUN,J,06.03.2013,CHP EU EMJ-eq,Championnats d'Europe juniors-Team Epee Masculin,Team,661.xml
357,F,F,I,HUN,J,07.03.2013,CHP EU FFJ-eq,Championnats d'Europe juniors-Team Fleuret Feminin,Team,662.xml
358,F,M,I,HUN,J,06.03.2013,CHP EU FMJ-eq,Championnats d'Europe juniors-Team Fleuret Masculin,Team,663.xml
359,S,F,I,HUN,J,06.03.2013,CHP EU SFJ-eq,Championnats d'Europe juniors-Team Sabre Feminin,Team,664.xml
360,S,M,I,HUN,J,07.03.2013,CHP EU SMJ-eq,Championnats d'Europe juniors-Team Sabre Masculin,Team,665.xml
138,E,F,,HUN,C,26.02.2013,CHP EU EFC-eq,European Cadet Championships Epee Feminine Cadettes par equipes,Team,666.xml
139,E,M,I,HUN,C,26.02.2013,CHP EU EMC-eq,European Cadet Championships Epee Masculin Cadets par Equipes,Team,667.xml
142,S,F,I,HUN,C,26.02.2013,CHP EU SFC-eq,European Cadet Championships Sabre Feminin Cadettes equipes,Team,668.xml
352,F,M,I,HUN,J,03.03.2013,CHP_EU_FMJ-in,Championnats d'Europe Fleuret Masculin juniors,Individual,669.xml
49,F,M,I,GRE,C,20.10.2012,Cadet Circuit Team,Cadet Circuit,Team,671.xml
140,F,F,I,HUN,C,26.02.2013,CHP FFC-eq,European Cadet Championships Fleuret Feminin Cadets par equipes,Team,672.xml
141,F,M,I,HUN,C,26.02.2013,CHP EU FMC-eq,European Cadet Championships Fleuret Masculin par equipes,Team,673.xml
143,S,M,I,HUN,C,26.02.2013,CHP_EU_SMC-eq,European Cadet Championships Sabre Masculin Cadets,Team,674.xml
450,F,F,Z,GER,S,27.04.2013,U23  European Circuit,U23  European Circuit,Individual,675.xml
459,F,M,I,CZE,S,04.05.2013,U23 European Circuit FH SC 2013,U23 European Circuit FH SC 2013,Individual,676.xml
460,F,F,,CZE,S,05.05.2013,U23 European Circuit FF,U23 European Circuit FF,Individual,677.xml
513,E,F,,POL,S,11.05.2013,U23 European Circuit EF,U23 European Circuit EF,Individual,678.xml
99,S,M,I,FFE,C,30.10.2010,EUROSABRE 2010,European Cadet Circuit,Individual,68.xml
499,E,M,N,POL,S,18.05.2013,U23 European Circuit,U23 European Circuit,Individual,681.xml
114,E,F,I,POL,U23,05.06.2013,WE,European U23 Championships,Individual,682.xml
119,S,M,I,POL,U23,05.06.2013,MS,European U23 Championships,Individual,683.xml
118,S,F,I,POL,U23,07.06.2013,WS,European U23 Championships,Individual,687.xml
488,E,F,I,,U23,08.06.2013,WET,European U23 Championships,Team,690.xml
486,E,M,I,,U23,08.06.2013,MST,European U23 Championships,Team,691.xml
489,F,F,I,,U23,08.06.2013,WFT,European U23 Championships,Team,692.xml
484,E,M,I,,U23,09.06.2013,MET,European U23 Championships,Team,693.xml
490,S,F,I,,U23,09.06.2013,WST,European U23 Championships,Team,694.xml
485,F,M,I,,U23,09.06.2013,MFT,European U23 Championships,Team,695.xml
739,E,M,I,CRO,S,16.06.2013,EMS-in,Championnats d'Europe Epee Masculin,Individual,696.xml
741,F,M,I,CRO,S,16.06.2013,FMS-in,Championnats d'Europe Fleuret Masculin ndividual,Individual,697.xml
740,F,F,I,CRO,S,16.06.2013,FFS-in,Championnats d'Europe,Individual,698.xml
742,S,F,I,CRO,S,16.06.2013,SFS-in,Championnats d'Europe Sabre Feminin Individual,Individual,699.xml
72,E,F,I,,C,11.12.2009,Challenge Cadette,Grenoble EFC,Individual,7.xml
356,E,M,I,RUS,J,24.10.2010,Epee men teams,European fencing junior Championships,Team,70.xml
745,E,M,I,CRO,S,16.06.2013,EMS-eq,Championnats d'Europe Epee Masculine Equipe,Team,700.xml
746,F,F,I,CRO,S,16.06.2013,FFS-eq,Championnats d'Europe Fleuret Feminine Equipe,Team,702.xml
738,E,F,I,CRO,S,16.06.2013,EFS-in,Championnats d'Europe Epee Feminin Individuelle,Individual,703.xml
743,S,M,I,CRO,S,16.06.2013,SMS-in,Championnats d'Europe Sabre Masculin Individuel,Individual,704.xml
747,F,M,I,CRO,S,16.06.2013,FMS-eq,Championnats d'Europe Fleuret Masculin Equipe,Team,706.xml
748,S,F,I,CRO,S,16.06.2013,SFS-eq,Championnats d'Europe Sabre Feminine Equipe,Team,707.xml
744,E,F,I,CRO,S,16.06.2013,EFS-eq,Championnats d'Europe Epee Feminine par Equipe,Team,710.xml
749,S,M,I,CRO,S,16.06.2013,SMS-eq,Championnats d'Europe Sabre Masculin par Equipe,Team,711.xml
21,E,F,,SRB,C,21.09.2013,CC,Zrenjanin Open 2013,Individual,712.xml
25,E,M,,TUR,C,21.09.2013,EMC-in,Cadet Circuit,Individual,713.xml
13,F,F,I,GBR,C,21.09.2013,Women's Foil,Cadet Circuit,Individual,714.xml
14,F,M,I,GBR,C,21.09.2013,Men's Foil,Cadet Circuit,Individual,715.xml
19,S,F,,POL,C,21.09.2013,SFC-eq druz szb kob,Cadet Circuit druz szb kob,Team,718.xml
20,S,M,,POL,C,21.09.2013,SMC-eq druz szb mez,Cadet Circuit druz szb mez,Team,719.xml
17,S,F,,POL,C,21.09.2013,SFC-in PEK SZB.KOB,Cadet Circuit PUCHAR EUROPY KADETEK SZB.KOB,Individual,720.xml
18,S,M,,POL,C,21.09.2013,SMC-in PEK SZB MEZ,Cadet Circuit PEK SZB MEZ,Individual,721.xml
527,E,M,I,HUN,C,04.10.2013,EMC-in,Cadet Circuit Epee Masculin,Individual,722.xml
41,S,M,,HUN,C,05.10.2013,SMC-in,Cadet Circuit Sabre Masculin,Individual,725.xml
528,F,M,I,HUN,C,04.10.2013,FMC-in,Cadet Circuit Fleuret Masculin,Individual,726.xml
40,S,F,,HUN,C,05.10.2013,SFC-in,Cadet Circuit Sabre Feminin,Individual,727.xml
354,S,M,I,RUS,J,24.10.2010,Sabre men,European fencing junior Championships,Individual,73.xml
